user_id,sequence,sequence_length,support_count,last_time,transition_confidence,sequence_score,next_action_candidate
user_000654,大样本链路_0431_步骤1 -> 大样本链路_0431_步骤2 -> 大样本链路_0431_步骤3 -> 大样本链路_0431_步骤4 -> 大样本链路_0431_步骤5,5,3,2026-06-23 09:56:00,1.0,1.423039,大样本链路_0431_步骤5
user_000654,大样本链路_1031_步骤1 -> 大样本链路_1031_步骤2 -> 大样本链路_1031_步骤3 -> 大样本链路_1031_步骤4 -> 大样本链路_1031_步骤5,5,3,2026-06-17 09:56:00,1.0,1.165086,大样本链路_1031_步骤5
user_000658,大样本链路_0213_步骤1 -> 大样本链路_0213_步骤2 -> 大样本链路_0213_步骤3,3,3,2026-06-21 08:58:00,1.0,1.227209,大样本链路_0213_步骤3
user_000658,大样本链路_0813_步骤1 -> 大样本链路_0813_步骤2 -> 大样本链路_0813_步骤3,3,3,2026-06-15 08:58:00,1.0,1.004754,大样本链路_0813_步骤3
user_000661,大样本链路_0784_步骤1 -> 大样本链路_0784_步骤2,2,4,2026-06-22 08:30:00,1.0,1.226736,大样本链路_0784_步骤2
user_000661,大样本链路_0184_步骤1 -> 大样本链路_0184_步骤2,2,4,2026-06-17 08:30:00,1.0,1.03841,大样本链路_0184_步骤2
user_000662,大样本链路_0124_步骤1 -> 大样本链路_0124_步骤2,2,4,2026-06-22 08:30:00,1.0,1.226736,大样本链路_0124_步骤2
user_000662,大样本链路_0724_步骤1 -> 大样本链路_0724_步骤2,2,4,2026-06-16 08:30:00,1.0,1.004367,大样本链路_0724_步骤2
user_000663,大样本链路_0200_步骤1 -> 大样本链路_0200_步骤2,2,4,2026-06-23 08:30:00,1.0,1.268317,大样本链路_0200_步骤2
user_000663,大样本链路_0800_步骤1 -> 大样本链路_0800_步骤2,2,4,2026-06-17 08:30:00,1.0,1.03841,大样本链路_0800_步骤2
user_000663,查还款结果 -> 查交易结果 -> 查看理财产品,3,2,2026-06-10 22:16:00,1.0,0.686576,查看理财产品
user_000664,大样本链路_0858_步骤1 -> 大样本链路_0858_步骤2 -> 大样本链路_0858_步骤3 -> 大样本链路_0858_步骤4,4,3,2026-06-25 09:30:00,1.0,1.520227,大样本链路_0858_步骤4
user_000664,大样本链路_0258_步骤1 -> 大样本链路_0258_步骤2 -> 大样本链路_0258_步骤3 -> 大样本链路_0258_步骤4,4,3,2026-06-20 09:30:00,1.0,1.286844,大样本链路_0258_步骤4
user_000668,短信验证 -> 查看基金净值,2,3,2026-05-29 09:52:00,0.75,0.356765,查看基金净值
user_000669,大样本链路_0641_步骤1 -> 大样本链路_0641_步骤2 -> 大样本链路_0641_步骤3,3,3,2026-06-22 08:58:00,1.0,1.268806,大样本链路_0641_步骤3
user_000669,大样本链路_0041_步骤1 -> 大样本链路_0041_步骤2 -> 大样本链路_0041_步骤3,3,3,2026-06-17 08:58:00,1.0,1.074021,大样本链路_0041_步骤3
user_000670,大样本链路_0585_步骤1 -> 大样本链路_0585_步骤2 -> 大样本链路_0585_步骤3,3,3,2026-06-23 08:58:00,1.0,1.311812,大样本链路_0585_步骤3
user_000670,大样本链路_1185_步骤1 -> 大样本链路_1185_步骤2 -> 大样本链路_1185_步骤3,3,3,2026-06-17 08:58:00,1.0,1.074021,大样本链路_1185_步骤3
user_000675,大样本链路_0643_步骤1 -> 大样本链路_0643_步骤2 -> 大样本链路_0643_步骤3 -> 大样本链路_0643_步骤4 -> 大样本链路_0643_步骤5,5,3,2026-06-20 09:56:00,1.0,1.287619,大样本链路_0643_步骤5
user_000675,大样本链路_0043_步骤1 -> 大样本链路_0043_步骤2 -> 大样本链路_0043_步骤3 -> 大样本链路_0043_步骤4 -> 大样本链路_0043_步骤5,5,3,2026-06-15 09:56:00,1.0,1.089946,大样本链路_0043_步骤5
user_000682,大样本链路_0752_步骤1 -> 大样本链路_0752_步骤2,2,4,2026-06-21 08:30:00,1.0,1.186519,大样本链路_0752_步骤2
user_000682,大样本链路_0152_步骤1 -> 大样本链路_0152_步骤2,2,4,2026-06-16 08:30:00,1.0,1.004367,大样本链路_0152_步骤2
user_000683,大样本链路_0605_步骤1 -> 大样本链路_0605_步骤2 -> 大样本链路_0605_步骤3,3,3,2026-06-25 08:58:00,1.0,1.402247,大样本链路_0605_步骤3
user_000683,大样本链路_0005_步骤1 -> 大样本链路_0005_步骤2 -> 大样本链路_0005_步骤3,3,3,2026-06-20 08:58:00,1.0,1.186977,大样本链路_0005_步骤3
user_000686,大样本链路_0873_步骤1 -> 大样本链路_0873_步骤2 -> 大样本链路_0873_步骤3,3,3,2026-06-21 08:58:00,1.0,1.227209,大样本链路_0873_步骤3
user_000686,大样本链路_0273_步骤1 -> 大样本链路_0273_步骤2 -> 大样本链路_0273_步骤3,3,3,2026-06-16 08:58:00,1.0,1.03881,大样本链路_0273_步骤3
user_000689,大样本链路_0730_步骤1 -> 大样本链路_0730_步骤2 -> 大样本链路_0730_步骤3 -> 大样本链路_0730_步骤4,4,3,2026-06-21 09:30:00,1.0,1.330462,大样本链路_0730_步骤4
user_000689,大样本链路_0130_步骤1 -> 大样本链路_0130_步骤2 -> 大样本链路_0130_步骤3 -> 大样本链路_0130_步骤4,4,3,2026-06-16 09:30:00,1.0,1.126212,大样本链路_0130_步骤4
user_000690,大样本链路_0586_步骤1 -> 大样本链路_0586_步骤2 -> 大样本链路_0586_步骤3 -> 大样本链路_0586_步骤4,4,3,2026-06-22 09:30:00,1.0,1.375558,大样本链路_0586_步骤4
user_000690,大样本链路_1186_步骤1 -> 大样本链路_1186_步骤2 -> 大样本链路_1186_步骤3 -> 大样本链路_1186_步骤4,4,3,2026-06-16 09:30:00,1.0,1.126212,大样本链路_1186_步骤4
user_000701,大样本链路_0572_步骤1 -> 大样本链路_0572_步骤2,2,4,2026-06-25 08:30:00,1.0,1.355753,大样本链路_0572_步骤2
user_000701,大样本链路_1172_步骤1 -> 大样本链路_1172_步骤2,2,4,2026-06-19 08:30:00,1.0,1.109997,大样本链路_1172_步骤2
user_000706,大样本链路_0742_步骤1 -> 大样本链路_0742_步骤2 -> 大样本链路_0742_步骤3 -> 大样本链路_0742_步骤4,4,3,2026-06-20 09:30:00,1.0,1.286844,大样本链路_0742_步骤4
user_000706,大样本链路_0142_步骤1 -> 大样本链路_0142_步骤2 -> 大样本链路_0142_步骤3 -> 大样本链路_0142_步骤4,4,3,2026-06-15 09:30:00,1.0,1.08929,大样本链路_0142_步骤4
user_000707,大样本链路_0837_步骤1 -> 大样本链路_0837_步骤2 -> 大样本链路_0837_步骤3,3,3,2026-06-24 08:58:00,1.0,1.356276,大样本链路_0837_步骤3
user_000707,大样本链路_0237_步骤1 -> 大样本链路_0237_步骤2 -> 大样本链路_0237_步骤3,3,3,2026-06-19 08:58:00,1.0,1.148063,大样本链路_0237_步骤3
user_000712,大样本链路_1001_步骤1 -> 大样本链路_1001_步骤2 -> 大样本链路_1001_步骤3,3,3,2026-06-25 08:58:00,1.0,1.402247,大样本链路_1001_步骤3
user_000712,大样本链路_0401_步骤1 -> 大样本链路_0401_步骤2 -> 大样本链路_0401_步骤3,3,3,2026-06-20 08:58:00,1.0,1.186977,大样本链路_0401_步骤3
user_000714,大样本链路_1115_步骤1 -> 大样本链路_1115_步骤2 -> 大样本链路_1115_步骤3 -> 大样本链路_1115_步骤4 -> 大样本链路_1115_步骤5,5,3,2026-06-21 09:56:00,1.0,1.331263,大样本链路_1115_步骤5
user_000714,大样本链路_0515_步骤1 -> 大样本链路_0515_步骤2 -> 大样本链路_0515_步骤3 -> 大样本链路_0515_步骤4 -> 大样本链路_0515_步骤5,5,3,2026-06-16 09:56:00,1.0,1.12689,大样本链路_0515_步骤5
user_000716,大样本链路_0649_步骤1 -> 大样本链路_0649_步骤2 -> 大样本链路_0649_步骤3,3,3,2026-06-25 08:58:00,1.0,1.402247,大样本链路_0649_步骤3
user_000716,大样本链路_0049_步骤1 -> 大样本链路_0049_步骤2 -> 大样本链路_0049_步骤3,3,3,2026-06-20 08:58:00,1.0,1.186977,大样本链路_0049_步骤3
user_000722,大样本链路_1158_步骤1 -> 大样本链路_1158_步骤2 -> 大样本链路_1158_步骤3 -> 大样本链路_1158_步骤4,4,3,2026-06-22 09:30:00,1.0,1.375558,大样本链路_1158_步骤4
user_000722,大样本链路_0558_步骤1 -> 大样本链路_0558_步骤2 -> 大样本链路_0558_步骤3 -> 大样本链路_0558_步骤4,4,3,2026-06-17 09:30:00,1.0,1.164385,大样本链路_0558_步骤4
user_000723,大样本链路_0077_步骤1 -> 大样本链路_0077_步骤2 -> 大样本链路_0077_步骤3,3,3,2026-06-25 08:58:00,1.0,1.402247,大样本链路_0077_步骤3
user_000723,大样本链路_0677_步骤1 -> 大样本链路_0677_步骤2 -> 大样本链路_0677_步骤3,3,3,2026-06-19 08:58:00,1.0,1.148063,大样本链路_0677_步骤3
user_000724,大样本链路_0034_步骤1 -> 大样本链路_0034_步骤2 -> 大样本链路_0034_步骤3 -> 大样本链路_0034_步骤4,4,3,2026-06-24 09:30:00,1.0,1.470388,大样本链路_0034_步骤4
user_000724,大样本链路_0634_步骤1 -> 大样本链路_0634_步骤2 -> 大样本链路_0634_步骤3 -> 大样本链路_0634_步骤4,4,3,2026-06-18 09:30:00,1.0,1.203852,大样本链路_0634_步骤4
user_000727,大样本链路_0753_步骤1 -> 大样本链路_0753_步骤2 -> 大样本链路_0753_步骤3,3,3,2026-06-20 08:58:00,1.0,1.186977,大样本链路_0753_步骤3
user_000727,大样本链路_0153_步骤1 -> 大样本链路_0153_步骤2 -> 大样本链路_0153_步骤3,3,3,2026-06-15 08:58:00,1.0,1.004754,大样本链路_0153_步骤3
user_000732,大样本链路_1111_步骤1 -> 大样本链路_1111_步骤2 -> 大样本链路_1111_步骤3 -> 大样本链路_1111_步骤4 -> 大样本链路_1111_步骤5,5,3,2026-06-25 09:56:00,1.0,1.521142,大样本链路_1111_步骤5
user_000732,大样本链路_0511_步骤1 -> 大样本链路_0511_步骤2 -> 大样本链路_0511_步骤3 -> 大样本链路_0511_步骤4 -> 大样本链路_0511_步骤5,5,3,2026-06-20 09:56:00,1.0,1.287619,大样本链路_0511_步骤5
user_000734,大样本链路_0959_步骤1 -> 大样本链路_0959_步骤2 -> 大样本链路_0959_步骤3 -> 大样本链路_0959_步骤4 -> 大样本链路_0959_步骤5,5,3,2026-06-23 09:56:00,1.0,1.423039,大样本链路_0959_步骤5
user_000734,大样本链路_0359_步骤1 -> 大样本链路_0359_步骤2 -> 大样本链路_0359_步骤3 -> 大样本链路_0359_步骤4 -> 大样本链路_0359_步骤5,5,3,2026-06-18 09:56:00,1.0,1.204577,大样本链路_0359_步骤5
user_000739,大样本链路_0422_步骤1 -> 大样本链路_0422_步骤2 -> 大样本链路_0422_步骤3 -> 大样本链路_0422_步骤4,4,3,2026-06-21 09:30:00,1.0,1.330462,大样本链路_0422_步骤4
user_000739,大样本链路_1022_步骤1 -> 大样本链路_1022_步骤2 -> 大样本链路_1022_步骤3 -> 大样本链路_1022_步骤4,4,3,2026-06-15 09:30:00,1.0,1.08929,大样本链路_1022_步骤4
user_000740,大样本链路_0037_步骤1 -> 大样本链路_0037_步骤2 -> 大样本链路_0037_步骤3,3,3,2026-06-21 08:58:00,1.0,1.227209,大样本链路_0037_步骤3
user_000740,大样本链路_0637_步骤1 -> 大样本链路_0637_步骤2 -> 大样本链路_0637_步骤3,3,3,2026-06-15 08:58:00,1.0,1.004754,大样本链路_0637_步骤3
user_000746,大样本链路_0389_步骤1 -> 大样本链路_0389_步骤2 -> 大样本链路_0389_步骤3,3,3,2026-06-21 08:58:00,1.0,1.227209,大样本链路_0389_步骤3
user_000746,大样本链路_0989_步骤1 -> 大样本链路_0989_步骤2 -> 大样本链路_0989_步骤3,3,3,2026-06-15 08:58:00,1.0,1.004754,大样本链路_0989_步骤3
user_000747,大样本链路_0608_步骤1 -> 大样本链路_0608_步骤2,2,4,2026-06-22 08:30:00,1.0,1.226736,大样本链路_0608_步骤2
user_000747,大样本链路_0008_步骤1 -> 大样本链路_0008_步骤2,2,4,2026-06-17 08:30:00,1.0,1.03841,大样本链路_0008_步骤2
user_000752,大样本链路_0728_步骤1 -> 大样本链路_0728_步骤2,2,4,2026-06-23 08:30:00,1.0,1.268317,大样本链路_0728_步骤2
user_000752,大样本链路_0128_步骤1 -> 大样本链路_0128_步骤2,2,4,2026-06-18 08:30:00,1.0,1.073607,大样本链路_0128_步骤2
user_000753,大样本链路_0771_步骤1 -> 大样本链路_0771_步骤2 -> 大样本链路_0771_步骤3 -> 大样本链路_0771_步骤4 -> 大样本链路_0771_步骤5,5,3,2026-06-24 09:56:00,1.0,1.471273,大样本链路_0771_步骤5
user_000753,大样本链路_0171_步骤1 -> 大样本链路_0171_步骤2 -> 大样本链路_0171_步骤3 -> 大样本链路_0171_步骤4 -> 大样本链路_0171_步骤5,5,3,2026-06-19 09:56:00,1.0,1.245406,大样本链路_0171_步骤5
user_000754,大样本链路_0366_步骤1 -> 大样本链路_0366_步骤2 -> 大样本链路_0366_步骤3 -> 大样本链路_0366_步骤4,4,3,2026-06-22 09:30:00,1.0,1.375558,大样本链路_0366_步骤4
user_000754,大样本链路_0966_步骤1 -> 大样本链路_0966_步骤2 -> 大样本链路_0966_步骤3 -> 大样本链路_0966_步骤4,4,3,2026-06-16 09:30:00,1.0,1.126212,大样本链路_0966_步骤4
user_000755,大样本链路_0741_步骤1 -> 大样本链路_0741_步骤2 -> 大样本链路_0741_步骤3,3,3,2026-06-21 08:58:00,1.0,1.227209,大样本链路_0741_步骤3
user_000755,大样本链路_0141_步骤1 -> 大样本链路_0141_步骤2 -> 大样本链路_0141_步骤3,3,3,2026-06-16 08:58:00,1.0,1.03881,大样本链路_0141_步骤3
user_000757,大样本链路_1104_步骤1 -> 大样本链路_1104_步骤2,2,4,2026-06-21 08:30:00,1.0,1.186519,大样本链路_1104_步骤2
user_000757,大样本链路_0504_步骤1 -> 大样本链路_0504_步骤2,2,4,2026-06-16 08:30:00,1.0,1.004367,大样本链路_0504_步骤2
user_000759,查看基金净值 -> 查看黄金行情,2,3,2026-06-02 06:26:00,0.75,0.405712,查看黄金行情
user_000760,大样本链路_0632_步骤1 -> 大样本链路_0632_步骤2,2,4,2026-06-20 08:30:00,1.0,1.14762,大样本链路_0632_步骤2
user_000760,大样本链路_0032_步骤1 -> 大样本链路_0032_步骤2,2,4,2026-06-15 08:30:00,1.0,0.97144,大样本链路_0032_步骤2
user_000761,大样本链路_0664_步骤1 -> 大样本链路_0664_步骤2,2,4,2026-06-21 08:30:00,1.0,1.186519,大样本链路_0664_步骤2
user_000761,大样本链路_0064_步骤1 -> 大样本链路_0064_步骤2,2,4,2026-06-16 08:30:00,1.0,1.004367,大样本链路_0064_步骤2
user_000762,大样本链路_0794_步骤1 -> 大样本链路_0794_步骤2 -> 大样本链路_0794_步骤3 -> 大样本链路_0794_步骤4,4,3,2026-06-23 09:30:00,1.0,1.422183,大样本链路_0794_步骤4
user_000762,大样本链路_0194_步骤1 -> 大样本链路_0194_步骤2 -> 大样本链路_0194_步骤3 -> 大样本链路_0194_步骤4,4,3,2026-06-18 09:30:00,1.0,1.203852,大样本链路_0194_步骤4
user_000765,大样本链路_0751_步骤1 -> 大样本链路_0751_步骤2 -> 大样本链路_0751_步骤3 -> 大样本链路_0751_步骤4 -> 大样本链路_0751_步骤5,5,3,2026-06-22 09:56:00,1.0,1.376386,大样本链路_0751_步骤5
user_000765,大样本链路_0151_步骤1 -> 大样本链路_0151_步骤2 -> 大样本链路_0151_步骤3 -> 大样本链路_0151_步骤4 -> 大样本链路_0151_步骤5,5,3,2026-06-17 09:56:00,1.0,1.165086,大样本链路_0151_步骤5
user_000766,大样本链路_0848_步骤1 -> 大样本链路_0848_步骤2,2,4,2026-06-24 08:30:00,1.0,1.311306,大样本链路_0848_步骤2
user_000766,大样本链路_0248_步骤1 -> 大样本链路_0248_步骤2,2,4,2026-06-19 08:30:00,1.0,1.109997,大样本链路_0248_步骤2
user_000767,收款码 -> 查看黄金行情,2,3,2026-06-23 03:40:00,0.75,0.81387,查看黄金行情
user_000771,查交易结果 -> 快捷支付,2,3,2026-06-16 11:30:00,0.75,0.651545,快捷支付
user_000773,大样本链路_0874_步骤1 -> 大样本链路_0874_步骤2 -> 大样本链路_0874_步骤3 -> 大样本链路_0874_步骤4,4,3,2026-06-20 09:30:00,1.0,1.286844,大样本链路_0874_步骤4
user_000773,大样本链路_0274_步骤1 -> 大样本链路_0274_步骤2 -> 大样本链路_0274_步骤3 -> 大样本链路_0274_步骤4,4,3,2026-06-15 09:30:00,1.0,1.08929,大样本链路_0274_步骤4
user_000775,大样本链路_0786_步骤1 -> 大样本链路_0786_步骤2 -> 大样本链路_0786_步骤3 -> 大样本链路_0786_步骤4,4,3,2026-06-20 09:30:00,1.0,1.286844,大样本链路_0786_步骤4
user_000775,大样本链路_0186_步骤1 -> 大样本链路_0186_步骤2 -> 大样本链路_0186_步骤3 -> 大样本链路_0186_步骤4,4,3,2026-06-15 09:30:00,1.0,1.08929,大样本链路_0186_步骤4
user_000782,大样本链路_1179_步骤1 -> 大样本链路_1179_步骤2 -> 大样本链路_1179_步骤3 -> 大样本链路_1179_步骤4 -> 大样本链路_1179_步骤5,5,3,2026-06-23 09:56:00,1.0,1.423039,大样本链路_1179_步骤5
user_000782,大样本链路_0579_步骤1 -> 大样本链路_0579_步骤2 -> 大样本链路_0579_步骤3 -> 大样本链路_0579_步骤4 -> 大样本链路_0579_步骤5,5,2,2026-06-18 09:56:00,0.666667,0.636403,大样本链路_0579_步骤5
user_000786,大样本链路_0268_步骤1 -> 大样本链路_0268_步骤2,2,4,2026-06-21 08:30:00,1.0,1.186519,大样本链路_0268_步骤2
user_000786,大样本链路_0868_步骤1 -> 大样本链路_0868_步骤2,2,4,2026-06-15 08:30:00,1.0,0.97144,大样本链路_0868_步骤2
user_000789,大样本链路_0785_步骤1 -> 大样本链路_0785_步骤2 -> 大样本链路_0785_步骤3,3,3,2026-06-21 08:58:00,1.0,1.227209,大样本链路_0785_步骤3
user_000789,大样本链路_0185_步骤1 -> 大样本链路_0185_步骤2 -> 大样本链路_0185_步骤3,3,3,2026-06-16 08:58:00,1.0,1.03881,大样本链路_0185_步骤3
user_000790,大样本链路_0583_步骤1 -> 大样本链路_0583_步骤2 -> 大样本链路_0583_步骤3 -> 大样本链路_0583_步骤4 -> 大样本链路_0583_步骤5,5,3,2026-06-25 09:56:00,1.0,1.521142,大样本链路_0583_步骤5
user_000790,大样本链路_1183_步骤1 -> 大样本链路_1183_步骤2 -> 大样本链路_1183_步骤3 -> 大样本链路_1183_步骤4 -> 大样本链路_1183_步骤5,5,3,2026-06-19 09:56:00,1.0,1.245406,大样本链路_1183_步骤5
user_000791,大样本链路_0453_步骤1 -> 大样本链路_0453_步骤2 -> 大样本链路_0453_步骤3,3,3,2026-06-23 08:58:00,1.0,1.311812,大样本链路_0453_步骤3
user_000791,大样本链路_1053_步骤1 -> 大样本链路_1053_步骤2 -> 大样本链路_1053_步骤3,3,3,2026-06-17 08:58:00,1.0,1.074021,大样本链路_1053_步骤3
user_000792,大样本链路_0850_步骤1 -> 大样本链路_0850_步骤2 -> 大样本链路_0850_步骤3 -> 大样本链路_0850_步骤4,4,3,2026-06-22 09:30:00,1.0,1.375558,大样本链路_0850_步骤4
user_000792,大样本链路_0250_步骤1 -> 大样本链路_0250_步骤2 -> 大样本链路_0250_步骤3 -> 大样本链路_0250_步骤4,4,3,2026-06-17 09:30:00,1.0,1.164385,大样本链路_0250_步骤4
user_000796,大样本链路_0222_步骤1 -> 大样本链路_0222_步骤2 -> 大样本链路_0222_步骤3 -> 大样本链路_0222_步骤4,4,3,2026-06-23 09:30:00,1.0,1.422183,大样本链路_0222_步骤4
user_000796,大样本链路_0822_步骤1 -> 大样本链路_0822_步骤2 -> 大样本链路_0822_步骤3 -> 大样本链路_0822_步骤4,4,3,2026-06-17 09:30:00,1.0,1.164385,大样本链路_0822_步骤4
user_000799,大样本链路_0991_步骤1 -> 大样本链路_0991_步骤2 -> 大样本链路_0991_步骤3 -> 大样本链路_0991_步骤4 -> 大样本链路_0991_步骤5,5,3,2026-06-24 09:56:00,1.0,1.471273,大样本链路_0991_步骤5
user_000799,大样本链路_0391_步骤1 -> 大样本链路_0391_步骤2 -> 大样本链路_0391_步骤3 -> 大样本链路_0391_步骤4 -> 大样本链路_0391_步骤5,5,3,2026-06-19 09:56:00,1.0,1.245406,大样本链路_0391_步骤5
user_000805,大样本链路_0841_步骤1 -> 大样本链路_0841_步骤2 -> 大样本链路_0841_步骤3,3,3,2026-06-20 08:58:00,1.0,1.186977,大样本链路_0841_步骤3
user_000805,大样本链路_0241_步骤1 -> 大样本链路_0241_步骤2 -> 大样本链路_0241_步骤3,3,3,2026-06-15 08:58:00,1.0,1.004754,大样本链路_0241_步骤3
user_000807,大样本链路_0929_步骤1 -> 大样本链路_0929_步骤2 -> 大样本链路_0929_步骤3,3,3,2026-06-20 08:58:00,1.0,1.186977,大样本链路_0929_步骤3
user_000807,大样本链路_0329_步骤1 -> 大样本链路_0329_步骤2 -> 大样本链路_0329_步骤3,3,3,2026-06-15 08:58:00,1.0,1.004754,大样本链路_0329_步骤3
