user_id,sequence,sequence_length,support_count,next_action_candidate,positive_label,pattern_id
user_000935,大样本链路_0465_步骤1 -> 大样本链路_0465_步骤2 -> 大样本链路_0465_步骤3,3,3,大样本链路_0465_步骤3,1,large_sequence_0465
user_000829,大样本链路_0466_步骤1 -> 大样本链路_0466_步骤2 -> 大样本链路_0466_步骤3 -> 大样本链路_0466_步骤4,4,3,大样本链路_0466_步骤4,1,large_sequence_0466
user_001785,大样本链路_0467_步骤1 -> 大样本链路_0467_步骤2 -> 大样本链路_0467_步骤3 -> 大样本链路_0467_步骤4 -> 大样本链路_0467_步骤5,5,3,大样本链路_0467_步骤5,1,large_sequence_0467
user_001549,大样本链路_0468_步骤1 -> 大样本链路_0468_步骤2,2,4,大样本链路_0468_步骤2,1,large_sequence_0468
user_000453,大样本链路_0469_步骤1 -> 大样本链路_0469_步骤2 -> 大样本链路_0469_步骤3,3,3,大样本链路_0469_步骤3,1,large_sequence_0469
user_000387,大样本链路_0470_步骤1 -> 大样本链路_0470_步骤2 -> 大样本链路_0470_步骤3 -> 大样本链路_0470_步骤4,4,3,大样本链路_0470_步骤4,1,large_sequence_0470
user_000164,大样本链路_0471_步骤1 -> 大样本链路_0471_步骤2 -> 大样本链路_0471_步骤3 -> 大样本链路_0471_步骤4 -> 大样本链路_0471_步骤5,5,3,大样本链路_0471_步骤5,1,large_sequence_0471
user_001648,大样本链路_0472_步骤1 -> 大样本链路_0472_步骤2,2,4,大样本链路_0472_步骤2,1,large_sequence_0472
user_000990,大样本链路_0473_步骤1 -> 大样本链路_0473_步骤2 -> 大样本链路_0473_步骤3,3,3,大样本链路_0473_步骤3,1,large_sequence_0473
user_001324,大样本链路_0474_步骤1 -> 大样本链路_0474_步骤2 -> 大样本链路_0474_步骤3 -> 大样本链路_0474_步骤4,4,3,大样本链路_0474_步骤4,1,large_sequence_0474
user_001782,大样本链路_0475_步骤1 -> 大样本链路_0475_步骤2 -> 大样本链路_0475_步骤3 -> 大样本链路_0475_步骤4 -> 大样本链路_0475_步骤5,5,3,大样本链路_0475_步骤5,1,large_sequence_0475
user_000028,大样本链路_0476_步骤1 -> 大样本链路_0476_步骤2,2,4,大样本链路_0476_步骤2,1,large_sequence_0476
user_001607,大样本链路_0477_步骤1 -> 大样本链路_0477_步骤2 -> 大样本链路_0477_步骤3,3,3,大样本链路_0477_步骤3,1,large_sequence_0477
user_000134,大样本链路_0478_步骤1 -> 大样本链路_0478_步骤2 -> 大样本链路_0478_步骤3 -> 大样本链路_0478_步骤4,4,3,大样本链路_0478_步骤4,1,large_sequence_0478
user_001752,大样本链路_0479_步骤1 -> 大样本链路_0479_步骤2 -> 大样本链路_0479_步骤3 -> 大样本链路_0479_步骤4 -> 大样本链路_0479_步骤5,5,3,大样本链路_0479_步骤5,1,large_sequence_0479
user_001388,大样本链路_0480_步骤1 -> 大样本链路_0480_步骤2,2,4,大样本链路_0480_步骤2,1,large_sequence_0480
user_000634,大样本链路_0481_步骤1 -> 大样本链路_0481_步骤2 -> 大样本链路_0481_步骤3,3,3,大样本链路_0481_步骤3,1,large_sequence_0481
user_001370,大样本链路_0482_步骤1 -> 大样本链路_0482_步骤2 -> 大样本链路_0482_步骤3 -> 大样本链路_0482_步骤4,4,3,大样本链路_0482_步骤4,1,large_sequence_0482
user_000305,大样本链路_0483_步骤1 -> 大样本链路_0483_步骤2 -> 大样本链路_0483_步骤3 -> 大样本链路_0483_步骤4 -> 大样本链路_0483_步骤5,5,3,大样本链路_0483_步骤5,1,large_sequence_0483
user_000130,大样本链路_0484_步骤1 -> 大样本链路_0484_步骤2,2,4,大样本链路_0484_步骤2,1,large_sequence_0484
user_001708,大样本链路_0485_步骤1 -> 大样本链路_0485_步骤2 -> 大样本链路_0485_步骤3,3,3,大样本链路_0485_步骤3,1,large_sequence_0485
user_000521,大样本链路_0486_步骤1 -> 大样本链路_0486_步骤2 -> 大样本链路_0486_步骤3 -> 大样本链路_0486_步骤4,4,3,大样本链路_0486_步骤4,1,large_sequence_0486
user_000041,大样本链路_0487_步骤1 -> 大样本链路_0487_步骤2 -> 大样本链路_0487_步骤3 -> 大样本链路_0487_步骤4 -> 大样本链路_0487_步骤5,5,3,大样本链路_0487_步骤5,1,large_sequence_0487
user_001499,大样本链路_0488_步骤1 -> 大样本链路_0488_步骤2,2,4,大样本链路_0488_步骤2,1,large_sequence_0488
user_001093,大样本链路_0489_步骤1 -> 大样本链路_0489_步骤2 -> 大样本链路_0489_步骤3,3,3,大样本链路_0489_步骤3,1,large_sequence_0489
user_001065,大样本链路_0490_步骤1 -> 大样本链路_0490_步骤2 -> 大样本链路_0490_步骤3 -> 大样本链路_0490_步骤4,4,3,大样本链路_0490_步骤4,1,large_sequence_0490
user_000565,大样本链路_0491_步骤1 -> 大样本链路_0491_步骤2 -> 大样本链路_0491_步骤3 -> 大样本链路_0491_步骤4 -> 大样本链路_0491_步骤5,5,3,大样本链路_0491_步骤5,1,large_sequence_0491
user_001523,大样本链路_0492_步骤1 -> 大样本链路_0492_步骤2,2,4,大样本链路_0492_步骤2,1,large_sequence_0492
user_001186,大样本链路_0493_步骤1 -> 大样本链路_0493_步骤2 -> 大样本链路_0493_步骤3,3,3,大样本链路_0493_步骤3,1,large_sequence_0493
user_001821,大样本链路_0494_步骤1 -> 大样本链路_0494_步骤2 -> 大样本链路_0494_步骤3 -> 大样本链路_0494_步骤4,4,3,大样本链路_0494_步骤4,1,large_sequence_0494
user_000576,大样本链路_0495_步骤1 -> 大样本链路_0495_步骤2 -> 大样本链路_0495_步骤3 -> 大样本链路_0495_步骤4 -> 大样本链路_0495_步骤5,5,3,大样本链路_0495_步骤5,1,large_sequence_0495
user_000146,大样本链路_0496_步骤1 -> 大样本链路_0496_步骤2,2,4,大样本链路_0496_步骤2,1,large_sequence_0496
user_000424,大样本链路_0497_步骤1 -> 大样本链路_0497_步骤2 -> 大样本链路_0497_步骤3,3,3,大样本链路_0497_步骤3,1,large_sequence_0497
user_001064,大样本链路_0498_步骤1 -> 大样本链路_0498_步骤2 -> 大样本链路_0498_步骤3 -> 大样本链路_0498_步骤4,4,3,大样本链路_0498_步骤4,1,large_sequence_0498
user_001860,大样本链路_0499_步骤1 -> 大样本链路_0499_步骤2 -> 大样本链路_0499_步骤3 -> 大样本链路_0499_步骤4 -> 大样本链路_0499_步骤5,5,3,大样本链路_0499_步骤5,1,large_sequence_0499
user_000345,大样本链路_0500_步骤1 -> 大样本链路_0500_步骤2,2,4,大样本链路_0500_步骤2,1,large_sequence_0500
user_000149,大样本链路_0501_步骤1 -> 大样本链路_0501_步骤2 -> 大样本链路_0501_步骤3,3,3,大样本链路_0501_步骤3,1,large_sequence_0501
user_000874,大样本链路_0502_步骤1 -> 大样本链路_0502_步骤2 -> 大样本链路_0502_步骤3 -> 大样本链路_0502_步骤4,4,3,大样本链路_0502_步骤4,1,large_sequence_0502
user_001681,大样本链路_0503_步骤1 -> 大样本链路_0503_步骤2 -> 大样本链路_0503_步骤3 -> 大样本链路_0503_步骤4 -> 大样本链路_0503_步骤5,5,3,大样本链路_0503_步骤5,1,large_sequence_0503
user_000757,大样本链路_0504_步骤1 -> 大样本链路_0504_步骤2,2,4,大样本链路_0504_步骤2,1,large_sequence_0504
user_001055,大样本链路_0505_步骤1 -> 大样本链路_0505_步骤2 -> 大样本链路_0505_步骤3,3,3,大样本链路_0505_步骤3,1,large_sequence_0505
user_000208,大样本链路_0506_步骤1 -> 大样本链路_0506_步骤2 -> 大样本链路_0506_步骤3 -> 大样本链路_0506_步骤4,4,3,大样本链路_0506_步骤4,1,large_sequence_0506
user_000956,大样本链路_0507_步骤1 -> 大样本链路_0507_步骤2 -> 大样本链路_0507_步骤3 -> 大样本链路_0507_步骤4 -> 大样本链路_0507_步骤5,5,3,大样本链路_0507_步骤5,1,large_sequence_0507
user_001731,大样本链路_0508_步骤1 -> 大样本链路_0508_步骤2,2,4,大样本链路_0508_步骤2,1,large_sequence_0508
user_001898,大样本链路_0509_步骤1 -> 大样本链路_0509_步骤2 -> 大样本链路_0509_步骤3,3,3,大样本链路_0509_步骤3,1,large_sequence_0509
user_000100,大样本链路_0510_步骤1 -> 大样本链路_0510_步骤2 -> 大样本链路_0510_步骤3 -> 大样本链路_0510_步骤4,4,3,大样本链路_0510_步骤4,1,large_sequence_0510
user_000732,大样本链路_0511_步骤1 -> 大样本链路_0511_步骤2 -> 大样本链路_0511_步骤3 -> 大样本链路_0511_步骤4 -> 大样本链路_0511_步骤5,5,3,大样本链路_0511_步骤5,1,large_sequence_0511
user_001640,大样本链路_0512_步骤1 -> 大样本链路_0512_步骤2,2,4,大样本链路_0512_步骤2,1,large_sequence_0512
user_000940,大样本链路_0513_步骤1 -> 大样本链路_0513_步骤2 -> 大样本链路_0513_步骤3,3,3,大样本链路_0513_步骤3,1,large_sequence_0513
user_001750,大样本链路_0514_步骤1 -> 大样本链路_0514_步骤2 -> 大样本链路_0514_步骤3 -> 大样本链路_0514_步骤4,4,3,大样本链路_0514_步骤4,1,large_sequence_0514
user_000714,大样本链路_0515_步骤1 -> 大样本链路_0515_步骤2 -> 大样本链路_0515_步骤3 -> 大样本链路_0515_步骤4 -> 大样本链路_0515_步骤5,5,3,大样本链路_0515_步骤5,1,large_sequence_0515
user_001890,大样本链路_0516_步骤1 -> 大样本链路_0516_步骤2,2,4,大样本链路_0516_步骤2,1,large_sequence_0516
user_000265,大样本链路_0517_步骤1 -> 大样本链路_0517_步骤2 -> 大样本链路_0517_步骤3,3,3,大样本链路_0517_步骤3,1,large_sequence_0517
user_000036,大样本链路_0518_步骤1 -> 大样本链路_0518_步骤2 -> 大样本链路_0518_步骤3 -> 大样本链路_0518_步骤4,4,3,大样本链路_0518_步骤4,1,large_sequence_0518
user_000012,大样本链路_0519_步骤1 -> 大样本链路_0519_步骤2 -> 大样本链路_0519_步骤3 -> 大样本链路_0519_步骤4 -> 大样本链路_0519_步骤5,5,3,大样本链路_0519_步骤5,1,large_sequence_0519
user_000535,大样本链路_0520_步骤1 -> 大样本链路_0520_步骤2,2,4,大样本链路_0520_步骤2,1,large_sequence_0520
user_001158,大样本链路_0521_步骤1 -> 大样本链路_0521_步骤2 -> 大样本链路_0521_步骤3,3,3,大样本链路_0521_步骤3,1,large_sequence_0521
user_001438,大样本链路_0522_步骤1 -> 大样本链路_0522_步骤2 -> 大样本链路_0522_步骤3 -> 大样本链路_0522_步骤4,4,3,大样本链路_0522_步骤4,1,large_sequence_0522
user_001781,大样本链路_0523_步骤1 -> 大样本链路_0523_步骤2 -> 大样本链路_0523_步骤3 -> 大样本链路_0523_步骤4 -> 大样本链路_0523_步骤5,5,3,大样本链路_0523_步骤5,1,large_sequence_0523
user_001133,大样本链路_0524_步骤1 -> 大样本链路_0524_步骤2,2,4,大样本链路_0524_步骤2,1,large_sequence_0524
user_001790,大样本链路_0525_步骤1 -> 大样本链路_0525_步骤2 -> 大样本链路_0525_步骤3,3,3,大样本链路_0525_步骤3,1,large_sequence_0525
user_000488,大样本链路_0526_步骤1 -> 大样本链路_0526_步骤2 -> 大样本链路_0526_步骤3 -> 大样本链路_0526_步骤4,4,3,大样本链路_0526_步骤4,1,large_sequence_0526
user_001872,大样本链路_0527_步骤1 -> 大样本链路_0527_步骤2 -> 大样本链路_0527_步骤3 -> 大样本链路_0527_步骤4 -> 大样本链路_0527_步骤5,5,3,大样本链路_0527_步骤5,1,large_sequence_0527
user_000055,大样本链路_0528_步骤1 -> 大样本链路_0528_步骤2,2,4,大样本链路_0528_步骤2,1,large_sequence_0528
user_001104,大样本链路_0529_步骤1 -> 大样本链路_0529_步骤2 -> 大样本链路_0529_步骤3,3,3,大样本链路_0529_步骤3,1,large_sequence_0529
user_001940,大样本链路_0530_步骤1 -> 大样本链路_0530_步骤2 -> 大样本链路_0530_步骤3 -> 大样本链路_0530_步骤4,4,3,大样本链路_0530_步骤4,1,large_sequence_0530
user_001402,大样本链路_0531_步骤1 -> 大样本链路_0531_步骤2 -> 大样本链路_0531_步骤3 -> 大样本链路_0531_步骤4 -> 大样本链路_0531_步骤5,5,3,大样本链路_0531_步骤5,1,large_sequence_0531
user_000414,大样本链路_0532_步骤1 -> 大样本链路_0532_步骤2,2,4,大样本链路_0532_步骤2,1,large_sequence_0532
user_001865,大样本链路_0533_步骤1 -> 大样本链路_0533_步骤2 -> 大样本链路_0533_步骤3,3,3,大样本链路_0533_步骤3,1,large_sequence_0533
user_001968,大样本链路_0534_步骤1 -> 大样本链路_0534_步骤2 -> 大样本链路_0534_步骤3 -> 大样本链路_0534_步骤4,4,3,大样本链路_0534_步骤4,1,large_sequence_0534
user_001907,大样本链路_0535_步骤1 -> 大样本链路_0535_步骤2 -> 大样本链路_0535_步骤3 -> 大样本链路_0535_步骤4 -> 大样本链路_0535_步骤5,5,3,大样本链路_0535_步骤5,1,large_sequence_0535
user_001162,大样本链路_0536_步骤1 -> 大样本链路_0536_步骤2,2,4,大样本链路_0536_步骤2,1,large_sequence_0536
user_000879,大样本链路_0537_步骤1 -> 大样本链路_0537_步骤2 -> 大样本链路_0537_步骤3,3,3,大样本链路_0537_步骤3,1,large_sequence_0537
user_000279,大样本链路_0538_步骤1 -> 大样本链路_0538_步骤2 -> 大样本链路_0538_步骤3 -> 大样本链路_0538_步骤4,4,3,大样本链路_0538_步骤4,1,large_sequence_0538
user_000252,大样本链路_0539_步骤1 -> 大样本链路_0539_步骤2 -> 大样本链路_0539_步骤3 -> 大样本链路_0539_步骤4 -> 大样本链路_0539_步骤5,5,3,大样本链路_0539_步骤5,1,large_sequence_0539
user_001285,大样本链路_0540_步骤1 -> 大样本链路_0540_步骤2,2,4,大样本链路_0540_步骤2,1,large_sequence_0540
user_000563,大样本链路_0541_步骤1 -> 大样本链路_0541_步骤2 -> 大样本链路_0541_步骤3,3,3,大样本链路_0541_步骤3,1,large_sequence_0541
user_001398,大样本链路_0542_步骤1 -> 大样本链路_0542_步骤2 -> 大样本链路_0542_步骤3 -> 大样本链路_0542_步骤4,4,3,大样本链路_0542_步骤4,1,large_sequence_0542
user_001684,大样本链路_0543_步骤1 -> 大样本链路_0543_步骤2 -> 大样本链路_0543_步骤3 -> 大样本链路_0543_步骤4 -> 大样本链路_0543_步骤5,5,3,大样本链路_0543_步骤5,1,large_sequence_0543
user_000628,大样本链路_0544_步骤1 -> 大样本链路_0544_步骤2,2,4,大样本链路_0544_步骤2,1,large_sequence_0544
user_000353,大样本链路_0545_步骤1 -> 大样本链路_0545_步骤2 -> 大样本链路_0545_步骤3,3,3,大样本链路_0545_步骤3,1,large_sequence_0545
user_000299,大样本链路_0546_步骤1 -> 大样本链路_0546_步骤2 -> 大样本链路_0546_步骤3 -> 大样本链路_0546_步骤4,4,3,大样本链路_0546_步骤4,1,large_sequence_0546
user_000578,大样本链路_0547_步骤1 -> 大样本链路_0547_步骤2 -> 大样本链路_0547_步骤3 -> 大样本链路_0547_步骤4 -> 大样本链路_0547_步骤5,5,3,大样本链路_0547_步骤5,1,large_sequence_0547
user_001809,大样本链路_0548_步骤1 -> 大样本链路_0548_步骤2,2,4,大样本链路_0548_步骤2,1,large_sequence_0548
user_001748,大样本链路_0549_步骤1 -> 大样本链路_0549_步骤2 -> 大样本链路_0549_步骤3,3,3,大样本链路_0549_步骤3,1,large_sequence_0549
user_001460,大样本链路_0550_步骤1 -> 大样本链路_0550_步骤2 -> 大样本链路_0550_步骤3 -> 大样本链路_0550_步骤4,4,3,大样本链路_0550_步骤4,1,large_sequence_0550
user_000947,大样本链路_0551_步骤1 -> 大样本链路_0551_步骤2 -> 大样本链路_0551_步骤3 -> 大样本链路_0551_步骤4 -> 大样本链路_0551_步骤5,5,3,大样本链路_0551_步骤5,1,large_sequence_0551
user_001450,大样本链路_0552_步骤1 -> 大样本链路_0552_步骤2,2,4,大样本链路_0552_步骤2,1,large_sequence_0552
user_000171,大样本链路_0553_步骤1 -> 大样本链路_0553_步骤2 -> 大样本链路_0553_步骤3,3,3,大样本链路_0553_步骤3,1,large_sequence_0553
user_001127,大样本链路_0554_步骤1 -> 大样本链路_0554_步骤2 -> 大样本链路_0554_步骤3 -> 大样本链路_0554_步骤4,4,3,大样本链路_0554_步骤4,1,large_sequence_0554
user_001754,大样本链路_0555_步骤1 -> 大样本链路_0555_步骤2 -> 大样本链路_0555_步骤3 -> 大样本链路_0555_步骤4 -> 大样本链路_0555_步骤5,5,3,大样本链路_0555_步骤5,1,large_sequence_0555
user_001295,大样本链路_0556_步骤1 -> 大样本链路_0556_步骤2,2,4,大样本链路_0556_步骤2,1,large_sequence_0556
user_000184,大样本链路_0557_步骤1 -> 大样本链路_0557_步骤2 -> 大样本链路_0557_步骤3,3,3,大样本链路_0557_步骤3,1,large_sequence_0557
user_000722,大样本链路_0558_步骤1 -> 大样本链路_0558_步骤2 -> 大样本链路_0558_步骤3 -> 大样本链路_0558_步骤4,4,3,大样本链路_0558_步骤4,1,large_sequence_0558
user_001553,大样本链路_0559_步骤1 -> 大样本链路_0559_步骤2 -> 大样本链路_0559_步骤3 -> 大样本链路_0559_步骤4 -> 大样本链路_0559_步骤5,5,3,大样本链路_0559_步骤5,1,large_sequence_0559
user_000289,大样本链路_0560_步骤1 -> 大样本链路_0560_步骤2,2,4,大样本链路_0560_步骤2,1,large_sequence_0560
user_000617,大样本链路_0561_步骤1 -> 大样本链路_0561_步骤2 -> 大样本链路_0561_步骤3,3,3,大样本链路_0561_步骤3,1,large_sequence_0561
user_000640,大样本链路_0562_步骤1 -> 大样本链路_0562_步骤2 -> 大样本链路_0562_步骤3 -> 大样本链路_0562_步骤4,4,3,大样本链路_0562_步骤4,1,large_sequence_0562
user_001823,大样本链路_0563_步骤1 -> 大样本链路_0563_步骤2 -> 大样本链路_0563_步骤3 -> 大样本链路_0563_步骤4 -> 大样本链路_0563_步骤5,5,3,大样本链路_0563_步骤5,1,large_sequence_0563
user_001503,大样本链路_0564_步骤1 -> 大样本链路_0564_步骤2,2,4,大样本链路_0564_步骤2,1,large_sequence_0564
user_001520,大样本链路_0565_步骤1 -> 大样本链路_0565_步骤2 -> 大样本链路_0565_步骤3,3,3,大样本链路_0565_步骤3,1,large_sequence_0565
user_000014,大样本链路_0566_步骤1 -> 大样本链路_0566_步骤2 -> 大样本链路_0566_步骤3 -> 大样本链路_0566_步骤4,4,3,大样本链路_0566_步骤4,1,large_sequence_0566
