user_id,action_name,period_type,period_value,next_expected_time,confidence,evidence,preferred_time_window
user_001631,大样本周期_interval_0055,interval,every 11 days,2026-07-10 18:00:00,0.940926,最近 6 个活跃日相邻行为间隔约 11 天，CV=0.04,evening
user_001634,大样本周期_monthly_0902,monthly,day≈15,2026-07-15 12:00:00,0.964182,最近 186 天内 100% 的行为集中在每月 15 日前后,noon
user_001640,大样本周期_daily_0512,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 7 个活跃日平均间隔 1.0 天,night
user_001642,大样本周期_daily_0116,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001643,大样本周期_interval_0259,interval,every 9 days,2026-07-08 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 9 天，CV=0.00,evening
user_001644,大样本周期_daily_0684,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001647,大样本周期_daily_0936,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 7 个活跃日平均间隔 1.0 天,night
user_001648,大样本周期_daily_0472,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 7 个活跃日平均间隔 1.0 天,night
user_001649,大样本周期_monthly_0066,monthly,day≈1,2026-07-01 12:00:00,0.9749,最近 186 天内 100% 的行为集中在每月 1 日前后,noon
user_001650,大样本周期_interval_0827,interval,every 13 days,2026-07-11 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 13 天，CV=0.00,evening
user_001651,大样本周期_monthly_0170,monthly,day≈28,2026-07-28 12:00:00,0.97631,最近 186 天内 100% 的行为集中在每月 28 日前后,noon
user_001653,大样本周期_daily_0432,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 7 个活跃日平均间隔 1.0 天,night
user_001654,大样本周期_daily_0412,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001658,大样本周期_daily_0172,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001659,大样本周期_daily_0632,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 7 个活跃日平均间隔 1.0 天,night
user_001660,大样本周期_monthly_0402,monthly,day≈1,2026-07-01 12:00:00,0.9749,最近 186 天内 100% 的行为集中在每月 1 日前后,noon
user_001661,大样本周期_monthly_0954,monthly,day≈28,2026-07-28 12:00:00,0.97631,最近 186 天内 100% 的行为集中在每月 28 日前后,noon
user_001663,大样本周期_monthly_0938,monthly,day≈28,2026-07-28 12:00:00,0.97631,最近 186 天内 100% 的行为集中在每月 28 日前后,noon
user_001666,大样本周期_weekly_0657,weekly,weekday=6,2026-07-05 06:00:00,1.0,最近 56 天内 100% 的行为发生在星期 7,morning
user_001668,大样本周期_interval_0715,interval,every 13 days,2026-07-12 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 13 天，CV=0.00,evening
user_001670,大样本周期_interval_0463,interval,every 17 days,2026-07-16 18:00:00,0.949524,最近 6 个活跃日相邻行为间隔约 17 天，CV=0.02,evening
user_001671,大样本周期_weekly_0613,weekly,weekday=4,2026-07-03 06:00:00,0.70504,最近 56 天内 86% 的行为发生在星期 5,morning
user_001675,大样本周期_daily_0340,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001677,大样本周期_weekly_0985,weekly,weekday=5,2026-07-04 06:00:00,1.0,最近 56 天内 100% 的行为发生在星期 6,morning
user_001678,大样本周期_daily_0356,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001679,大样本周期_monthly_0818,monthly,day≈1,2026-07-01 12:00:00,0.9749,最近 186 天内 100% 的行为集中在每月 1 日前后,noon
user_001681,大样本周期_interval_0503,interval,every 11 days,2026-07-09 18:00:00,0.940926,最近 6 个活跃日相邻行为间隔约 11 天，CV=0.04,evening
user_001682,大样本周期_monthly_0378,monthly,day≈28,2026-07-28 12:00:00,0.97631,最近 186 天内 100% 的行为集中在每月 28 日前后,noon
user_001684,大样本周期_interval_0543,interval,every 17 days,2026-06-30 18:00:00,0.940818,最近 6 个活跃日相邻行为间隔约 17 天，CV=0.04,evening
user_001685,大样本周期_daily_0908,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001686,大样本周期_weekly_0345,weekly,weekday=2,2026-07-01 06:00:00,1.0,最近 56 天内 100% 的行为发生在星期 3,morning
user_001691,大样本周期_weekly_0117,weekly,weekday=5,2026-07-04 06:00:00,0.70504,最近 56 天内 86% 的行为发生在星期 6,morning
user_001696,大样本周期_interval_0855,interval,every 11 days,2026-06-30 18:00:00,0.927628,最近 6 个活跃日相邻行为间隔约 11 天，CV=0.06,evening
user_001697,大样本周期_weekly_0749,weekly,weekday=0,2026-07-06 06:00:00,0.70504,最近 56 天内 86% 的行为发生在星期 1,morning
user_001702,大样本周期_daily_0016,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 7 个活跃日平均间隔 1.0 天,night
user_001703,大样本周期_daily_0440,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 7 个活跃日平均间隔 1.0 天,night
user_001706,大样本周期_monthly_0946,monthly,day≈1,2026-07-01 12:00:00,0.9749,最近 186 天内 100% 的行为集中在每月 1 日前后,noon
user_001707,大样本周期_monthly_0006,monthly,day≈15,2026-07-15 12:00:00,0.964182,最近 186 天内 100% 的行为集中在每月 15 日前后,noon
user_001708,大样本周期_weekly_0485,weekly,weekday=2,2026-07-01 06:00:00,0.70504,最近 56 天内 86% 的行为发生在星期 3,morning
user_001715,大样本周期_interval_0651,interval,every 13 days,2026-06-30 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 13 天，CV=0.00,evening
user_001716,大样本周期_monthly_0786,monthly,day≈1,2026-07-01 12:00:00,0.9749,最近 186 天内 100% 的行为集中在每月 1 日前后,noon
user_001720,大样本周期_interval_0727,interval,every 11 days,2026-07-10 18:00:00,0.940926,最近 6 个活跃日相邻行为间隔约 11 天，CV=0.04,evening
user_001724,大样本周期_weekly_0733,weekly,weekday=5,2026-07-04 06:00:00,0.70504,最近 56 天内 86% 的行为发生在星期 6,morning
user_001726,大样本周期_daily_0196,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001729,大样本周期_monthly_0410,monthly,day≈28,2026-07-28 12:00:00,0.97631,最近 186 天内 100% 的行为集中在每月 28 日前后,noon
user_001731,大样本周期_daily_0508,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001736,大样本周期_monthly_0802,monthly,day≈1,2026-07-01 12:00:00,0.9749,最近 186 天内 100% 的行为集中在每月 1 日前后,noon
user_001738,大样本周期_weekly_0629,weekly,weekday=6,2026-07-05 06:00:00,0.70504,最近 56 天内 86% 的行为发生在星期 7,morning
user_001740,大样本周期_monthly_0994,monthly,day≈1,2026-07-01 12:00:00,0.9749,最近 186 天内 100% 的行为集中在每月 1 日前后,noon
user_001742,大样本周期_daily_0664,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 7 个活跃日平均间隔 1.0 天,night
user_001744,大样本周期_monthly_0138,monthly,day≈28,2026-07-28 12:00:00,0.97631,最近 186 天内 100% 的行为集中在每月 28 日前后,noon
user_001745,大样本周期_monthly_0242,monthly,day≈1,2026-07-01 12:00:00,0.9749,最近 186 天内 100% 的行为集中在每月 1 日前后,noon
user_001747,大样本周期_daily_0364,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001748,大样本周期_weekly_0549,weekly,weekday=3,2026-07-02 06:00:00,0.70504,最近 56 天内 86% 的行为发生在星期 4,morning
user_001749,大样本周期_daily_0800,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 7 个活跃日平均间隔 1.0 天,night
user_001750,大样本周期_monthly_0514,monthly,day≈1,2026-07-01 12:00:00,0.9749,最近 186 天内 100% 的行为集中在每月 1 日前后,noon
user_001751,大样本周期_weekly_0381,weekly,weekday=3,2026-07-02 06:00:00,0.70504,最近 56 天内 86% 的行为发生在星期 4,morning
user_001752,大样本周期_interval_0479,interval,every 17 days,2026-07-15 18:00:00,0.949524,最近 6 个活跃日相邻行为间隔约 17 天，CV=0.02,evening
user_001754,大样本周期_interval_0555,interval,every 13 days,2026-06-30 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 13 天，CV=0.00,evening
user_001757,大样本周期_daily_0004,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001761,大样本周期_daily_0188,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001762,大样本周期_monthly_0594,monthly,day≈1,2026-07-01 12:00:00,0.9749,最近 186 天内 100% 的行为集中在每月 1 日前后,noon
user_001768,大样本周期_weekly_0149,weekly,weekday=2,2026-07-01 06:00:00,0.70504,最近 56 天内 86% 的行为发生在星期 3,morning
user_001772,风险评估,monthly,day≈16,2026-07-16 04:00:00,0.806383,最近 186 天内 100% 的行为集中在每月 16 日前后,morning
user_001774,大样本周期_daily_0348,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001776,大样本周期_weekly_0773,weekly,weekday=3,2026-07-02 06:00:00,0.70504,最近 56 天内 86% 的行为发生在星期 4,morning
user_001781,大样本周期_interval_0523,interval,every 13 days,2026-07-12 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 13 天，CV=0.00,evening
user_001782,大样本周期_interval_0475,interval,every 13 days,2026-07-12 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 13 天，CV=0.00,evening
user_001784,大样本周期_weekly_0869,weekly,weekday=1,2026-07-07 06:00:00,0.70504,最近 56 天内 86% 的行为发生在星期 2,morning
user_001785,大样本周期_interval_0467,interval,every 9 days,2026-07-07 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 9 天，CV=0.00,evening
user_001788,大样本周期_daily_0380,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001789,大样本周期_daily_0360,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 7 个活跃日平均间隔 1.0 天,night
user_001790,大样本周期_weekly_0525,weekly,weekday=0,2026-07-06 06:00:00,0.70504,最近 56 天内 86% 的行为发生在星期 1,morning
user_001791,大样本周期_weekly_0233,weekly,weekday=2,2026-07-01 06:00:00,1.0,最近 56 天内 100% 的行为发生在星期 3,morning
user_001795,大样本周期_weekly_0437,weekly,weekday=3,2026-07-02 06:00:00,0.70504,最近 56 天内 86% 的行为发生在星期 4,morning
user_001796,大样本周期_interval_0083,interval,every 9 days,2026-07-07 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 9 天，CV=0.00,evening
user_001802,大样本周期_interval_0399,interval,every 17 days,2026-06-30 18:00:00,0.940818,最近 6 个活跃日相邻行为间隔约 17 天，CV=0.04,evening
user_001805,大样本周期_interval_0899,interval,every 9 days,2026-07-07 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 9 天，CV=0.00,evening
user_001808,大样本周期_weekly_0665,weekly,weekday=0,2026-07-06 06:00:00,1.0,最近 56 天内 100% 的行为发生在星期 1,morning
user_001809,大样本周期_daily_0548,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001810,大样本周期_daily_0372,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001811,大样本周期_interval_0155,interval,every 13 days,2026-07-11 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 13 天，CV=0.00,evening
user_001816,大样本周期_daily_0604,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001818,大样本周期_weekly_0025,weekly,weekday=4,2026-07-03 06:00:00,1.0,最近 56 天内 100% 的行为发生在星期 5,morning
user_001820,大样本周期_interval_0959,interval,every 17 days,2026-07-15 18:00:00,0.949524,最近 6 个活跃日相邻行为间隔约 17 天，CV=0.02,evening
user_001823,大样本周期_interval_0563,interval,every 9 days,2026-07-07 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 9 天，CV=0.00,evening
user_001826,大样本周期_weekly_0137,weekly,weekday=4,2026-07-03 06:00:00,1.0,最近 56 天内 100% 的行为发生在星期 5,morning
user_001837,大样本周期_daily_0024,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 7 个活跃日平均间隔 1.0 天,night
user_001838,大样本周期_interval_0419,interval,every 9 days,2026-07-07 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 9 天，CV=0.00,evening
user_001840,大样本周期_weekly_0577,weekly,weekday=3,2026-07-02 06:00:00,1.0,最近 56 天内 100% 的行为发生在星期 4,morning
user_001842,大样本周期_monthly_0874,monthly,day≈28,2026-07-28 12:00:00,0.97631,最近 186 天内 100% 的行为集中在每月 28 日前后,noon
user_001844,大样本周期_interval_0935,interval,every 11 days,2026-07-09 18:00:00,0.940926,最近 6 个活跃日相邻行为间隔约 11 天，CV=0.04,evening
user_001846,大样本周期_daily_0816,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 7 个活跃日平均间隔 1.0 天,night
user_001847,大样本周期_daily_0092,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001849,大样本周期_daily_0232,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 7 个活跃日平均间隔 1.0 天,night
user_001850,大样本周期_weekly_0941,weekly,weekday=3,2026-07-02 06:00:00,0.70504,最近 56 天内 86% 的行为发生在星期 4,morning
user_001852,大样本周期_weekly_0757,weekly,weekday=1,2026-07-07 06:00:00,0.70504,最近 56 天内 86% 的行为发生在星期 2,morning
user_001854,大样本周期_daily_0056,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 7 个活跃日平均间隔 1.0 天,night
user_001858,大样本周期_interval_0087,interval,every 11 days,2026-06-30 18:00:00,0.927628,最近 6 个活跃日相邻行为间隔约 11 天，CV=0.06,evening
user_001860,大样本周期_interval_0499,interval,every 9 days,2026-07-08 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 9 天，CV=0.00,evening
user_001862,大样本周期_daily_0428,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001863,大样本周期_weekly_0841,weekly,weekday=1,2026-07-07 06:00:00,1.0,最近 56 天内 100% 的行为发生在星期 2,morning
user_001864,大样本周期_daily_0616,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 7 个活跃日平均间隔 1.0 天,night
user_001865,大样本周期_weekly_0533,weekly,weekday=1,2026-07-07 06:00:00,0.70504,最近 56 天内 86% 的行为发生在星期 2,morning
user_001869,大样本周期_interval_0023,interval,every 11 days,2026-07-09 18:00:00,0.940926,最近 6 个活跃日相邻行为间隔约 11 天，CV=0.04,evening
user_001870,大样本周期_daily_0332,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001872,大样本周期_interval_0527,interval,every 17 days,2026-07-15 18:00:00,0.949524,最近 6 个活跃日相邻行为间隔约 17 天，CV=0.02,evening
user_001873,查账户明细,interval,every 82 days,2026-09-11 05:00:00,0.92911,最近 5 个活跃日相邻行为间隔约 82 天，CV=0.06,evening
user_001874,大样本周期_interval_0907,interval,every 13 days,2026-07-12 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 13 天，CV=0.00,evening
user_001876,大样本周期_interval_0019,interval,every 9 days,2026-07-08 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 9 天，CV=0.00,evening
user_001877,大样本周期_monthly_0162,monthly,day≈1,2026-07-01 12:00:00,0.9749,最近 186 天内 100% 的行为集中在每月 1 日前后,noon
user_001880,大样本周期_daily_0744,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 7 个活跃日平均间隔 1.0 天,night
user_001883,大样本周期_monthly_0710,monthly,day≈15,2026-07-15 12:00:00,0.964182,最近 186 天内 100% 的行为集中在每月 15 日前后,noon
user_001885,大样本周期_daily_0832,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 7 个活跃日平均间隔 1.0 天,night
user_001889,大样本周期_daily_0668,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001890,大样本周期_daily_0516,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001891,大样本周期_weekly_0673,weekly,weekday=1,2026-07-07 06:00:00,1.0,最近 56 天内 100% 的行为发生在星期 2,morning
user_001897,大样本周期_daily_0264,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 7 个活跃日平均间隔 1.0 天,night
user_001898,大样本周期_weekly_0509,weekly,weekday=5,2026-07-04 06:00:00,0.70504,最近 56 天内 86% 的行为发生在星期 6,morning
user_001901,大样本周期_monthly_0282,monthly,day≈28,2026-07-28 12:00:00,0.97631,最近 186 天内 100% 的行为集中在每月 28 日前后,noon
user_001902,大样本周期_monthly_0922,monthly,day≈28,2026-07-28 12:00:00,0.97631,最近 186 天内 100% 的行为集中在每月 28 日前后,noon
user_001903,大样本周期_interval_0211,interval,every 9 days,2026-07-08 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 9 天，CV=0.00,evening
user_001907,大样本周期_interval_0535,interval,every 11 days,2026-07-10 18:00:00,0.940926,最近 6 个活跃日相邻行为间隔约 11 天，CV=0.04,evening
user_001908,大样本周期_interval_0619,interval,every 13 days,2026-07-12 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 13 天，CV=0.00,evening
user_001911,大样本周期_monthly_0434,monthly,day≈1,2026-07-01 12:00:00,0.9749,最近 186 天内 100% 的行为集中在每月 1 日前后,noon
user_001912,大样本周期_interval_0755,interval,every 9 days,2026-07-07 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 9 天，CV=0.00,evening
user_001915,大样本周期_daily_0236,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001917,大样本周期_weekly_0369,weekly,weekday=5,2026-07-04 06:00:00,1.0,最近 56 天内 100% 的行为发生在星期 6,morning
user_001918,大样本周期_monthly_0602,monthly,day≈28,2026-07-28 12:00:00,0.97631,最近 186 天内 100% 的行为集中在每月 28 日前后,noon
user_001922,大样本周期_interval_0999,interval,every 11 days,2026-06-30 18:00:00,0.927628,最近 6 个活跃日相邻行为间隔约 11 天，CV=0.06,evening
user_001929,大样本周期_monthly_0810,monthly,day≈28,2026-07-28 12:00:00,0.97631,最近 186 天内 100% 的行为集中在每月 28 日前后,noon
user_001930,大样本周期_weekly_0897,weekly,weekday=1,2026-07-07 06:00:00,1.0,最近 56 天内 100% 的行为发生在星期 2,morning
user_001933,大样本周期_daily_0708,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001934,大样本周期_daily_0600,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 7 个活跃日平均间隔 1.0 天,night
user_001935,大样本周期_daily_0240,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 7 个活跃日平均间隔 1.0 天,night
user_001937,大样本周期_daily_0856,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 7 个活跃日平均间隔 1.0 天,night
user_001938,大样本周期_daily_0080,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 7 个活跃日平均间隔 1.0 天,night
user_001940,大样本周期_monthly_0530,monthly,day≈1,2026-07-01 12:00:00,0.9749,最近 186 天内 100% 的行为集中在每月 1 日前后,noon
user_001940,查交易结果,monthly,day≈27,2026-07-27 04:00:00,0.722951,最近 186 天内 100% 的行为集中在每月 27 日前后,night
user_001947,大样本周期_monthly_0746,monthly,day≈28,2026-07-28 12:00:00,0.97631,最近 186 天内 100% 的行为集中在每月 28 日前后,noon
user_001948,大样本周期_interval_0871,interval,every 11 days,2026-07-10 18:00:00,0.940926,最近 6 个活跃日相邻行为间隔约 11 天，CV=0.04,evening
user_001949,大样本周期_weekly_0961,weekly,weekday=2,2026-07-01 06:00:00,1.0,最近 56 天内 100% 的行为发生在星期 3,morning
user_001950,大样本周期_monthly_0202,monthly,day≈28,2026-07-28 12:00:00,0.97631,最近 186 天内 100% 的行为集中在每月 28 日前后,noon
user_001951,查交易结果,monthly,day≈26,2026-07-26 03:00:00,0.773596,最近 186 天内 100% 的行为集中在每月 26 日前后,night
user_001951,结构性存款,monthly,day≈26,2026-07-26 03:00:00,0.773596,最近 186 天内 100% 的行为集中在每月 26 日前后,night
user_001953,大样本周期_monthly_0438,monthly,day≈15,2026-07-15 12:00:00,0.964182,最近 186 天内 100% 的行为集中在每月 15 日前后,noon
user_001954,查看理财产品,interval,every 86 days,2026-07-13 06:00:00,0.949409,最近 4 个活跃日相邻行为间隔约 86 天，CV=0.02,morning
user_001954,大样本周期_weekly_0285,weekly,weekday=5,2026-07-04 06:00:00,0.70504,最近 56 天内 86% 的行为发生在星期 6,morning
user_001957,大样本周期_interval_0303,interval,every 17 days,2026-06-30 18:00:00,0.940818,最近 6 个活跃日相邻行为间隔约 17 天，CV=0.04,evening
user_001959,大样本周期_interval_0351,interval,every 17 days,2026-06-30 18:00:00,0.940818,最近 6 个活跃日相邻行为间隔约 17 天，CV=0.04,evening
user_001960,大样本周期_monthly_0214,monthly,day≈15,2026-07-15 12:00:00,0.964182,最近 186 天内 100% 的行为集中在每月 15 日前后,noon
user_001963,大样本周期_interval_0095,interval,every 17 days,2026-07-15 18:00:00,0.949524,最近 6 个活跃日相邻行为间隔约 17 天，CV=0.02,evening
user_001965,大样本周期_monthly_0762,monthly,day≈28,2026-07-28 12:00:00,0.97631,最近 186 天内 100% 的行为集中在每月 28 日前后,noon
user_001967,大样本周期_interval_0847,interval,every 17 days,2026-07-16 18:00:00,0.949524,最近 6 个活跃日相邻行为间隔约 17 天，CV=0.02,evening
user_001968,银行卡管理,monthly,day≈28,2026-07-28 08:00:00,0.977586,最近 186 天内 100% 的行为集中在每月 28 日前后,evening
user_001968,大样本周期_monthly_0534,monthly,day≈15,2026-07-15 12:00:00,0.964182,最近 186 天内 100% 的行为集中在每月 15 日前后,noon
user_001972,大样本周期_daily_0692,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001976,大样本周期_weekly_0633,weekly,weekday=3,2026-07-02 06:00:00,1.0,最近 56 天内 100% 的行为发生在星期 4,morning
user_001977,大样本周期_weekly_0169,weekly,weekday=1,2026-07-07 06:00:00,1.0,最近 56 天内 100% 的行为发生在星期 2,morning
user_001978,大样本周期_interval_0295,interval,every 11 days,2026-07-10 18:00:00,0.940926,最近 6 个活跃日相邻行为间隔约 11 天，CV=0.04,evening
user_001979,大样本周期_monthly_0038,monthly,day≈15,2026-07-15 12:00:00,0.964182,最近 186 天内 100% 的行为集中在每月 15 日前后,noon
user_001981,大样本周期_daily_0872,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 7 个活跃日平均间隔 1.0 天,night
user_001983,大样本周期_monthly_0822,monthly,day≈15,2026-07-15 12:00:00,0.964182,最近 186 天内 100% 的行为集中在每月 15 日前后,noon
user_001984,大样本周期_interval_0631,interval,every 11 days,2026-07-10 18:00:00,0.940926,最近 6 个活跃日相邻行为间隔约 11 天，CV=0.04,evening
user_001987,大样本周期_weekly_0113,weekly,weekday=1,2026-07-07 06:00:00,1.0,最近 56 天内 100% 的行为发生在星期 2,morning
user_001989,大样本周期_monthly_0090,monthly,day≈28,2026-07-28 12:00:00,0.97631,最近 186 天内 100% 的行为集中在每月 28 日前后,noon
user_001991,大样本周期_interval_0707,interval,every 9 days,2026-07-07 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 9 天，CV=0.00,evening
user_001995,大样本周期_daily_0320,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 7 个活跃日平均间隔 1.0 天,night
user_001996,大样本周期_interval_0851,interval,every 9 days,2026-07-07 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 9 天，CV=0.00,evening
user_001997,大样本周期_interval_0963,interval,every 9 days,2026-06-30 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 9 天，CV=0.00,evening
user_001998,大样本周期_interval_0147,interval,every 9 days,2026-06-30 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 9 天，CV=0.00,evening
user_001999,大样本周期_weekly_0217,weekly,weekday=0,2026-07-06 06:00:00,1.0,最近 56 天内 100% 的行为发生在星期 1,morning
